energies,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,err0,err1,err2,err3,err4,err5,err6,err7,err8,err9,err10,err11,err12,err13,err14,err15,err16,err17,err18,err19,err20,mean,std,q0,q1,q2,q3,q4,total
0.2,798.0,760.0,343.0,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01094986301284176,0.010853570840972108,0.00842875287334965,0.004803527349771208,0.0007067531393633848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8725,0.87041516604471,0.0,0.0,1.0,1.0,4.0,2000.0
0.3,996.0,622.0,286.0,92.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011180250444422075,0.010350821223458553,0.007827866886962246,0.00468422885862764,0.0009989994994993741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743,0.881668684844209,0.0,0.0,1.0,1.0,4.0,2000.0
0.4,951.0,654.0,276.0,112.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011169962333300105,0.010493752698304375,0.007715747176366664,0.0051437016495950935,0.0012235172123819264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783391695847924,0.9046671901179747,0.0,0.0,1.0,1.0,4.0,1999.0
0.5,891.0,618.0,346.0,135.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011113724623185514,0.010332448886880593,0.00845786616115436,0.005609979946488223,0.0015771810295587506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775,0.9586204810107634,0.0,0.0,1.0,1.0,4.0,2000.0
0.6,816.0,640.0,383.0,144.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010993051448526279,0.01043471337488491,0.008802395420894251,0.005782744601551137,0.0019301776044326827,0.0005001249843163424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951975987993997,0.9806408638883237,0.0,0.0,1.0,2.0,5.0,1999.0
0.7,783.0,659.0,384.0,159.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010913930318634071,0.010510227162150207,0.008807269724494646,0.006048956521582875,0.0019292161620720473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.9844595371523122,0.0,0.0,1.0,2.0,4.0,2000.0
0.8,766.0,620.0,410.0,183.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010873684603772102,0.01034567393611653,0.009030975951205203,0.0064500677409981685,0.0021701522549426194,0.0005001249843163424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0355177588794398,1.0233701216889939,0.0,0.0,1.0,2.0,5.0,1999.0
0.9,670.0,675.0,445.0,193.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010554027667198908,0.010573404134903763,0.009300369616310956,0.006602565789145913,0.0017969070649312946,0.0009989994994993741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.108,1.0113591961869215,0.0,0.0,1.0,2.0,5.0,2000.0
1.0,621.0,650.0,500.0,210.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010346249320405922,0.010473180032826705,0.009682458365518542,0.006854742883580682,0.0019919839356781974,0.0008653756409791069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1795,1.022155639360043,0.0,0.0,1.0,2.0,5.0,2000.0
