energies,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,err0,err1,err2,err3,err4,err5,err6,err7,err8,err9,err10,err11,err12,err13,err14,err15,err16,err17,err18,err19,err20,mean,std,q0,q1,q2,q3,q4,total
0.2,2.0,12.0,68.0,1918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007067531393633848,0.0017268468374467957,0.0040524066923249445,0.00443390347211123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.951,0.2542268979825482,0.0,3.0,3.0,3.0,3.0,2000.0
0.3,3.0,18.0,82.0,1896.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008653756409791069,0.002111752826445368,0.004433903472111228,0.0049646752159632785,0.0004998749843710925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.937,0.29508394952730704,0.0,3.0,3.0,3.0,4.0,2000.0
0.4,3.0,18.0,114.0,1865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008653756409791069,0.002111752826445368,0.00518415856238985,0.005609979946488223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9205,0.3165910057668509,0.0,3.0,3.0,3.0,3.0,2000.0
0.5,3.0,34.0,138.0,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008653756409791069,0.002890588175441116,0.005667406814408156,0.006318375978050056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8925,0.37284481574552464,0.0,3.0,3.0,3.0,3.0,2000.0
0.6,4.0,33.0,218.0,1743.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009989994994993741,0.0028484864401994267,0.006968464680257768,0.007482905518580331,0.0007067531393633848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.853,0.4153037907596193,0.0,3.0,3.0,3.0,4.0,2000.0
0.7,15.0,51.0,289.0,1644.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019292161620720473,0.003524893615415932,0.007861925654698091,0.00855324499824482,0.0004998749843710925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7825,0.5170371492522112,0.0,3.0,3.0,3.0,4.0,2000.0
0.8,12.0,100.0,411.0,1476.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017268468374467957,0.004873397172404482,0.009035201989994468,0.009832497139587684,0.0004998749843710925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.677,0.5965307405844489,0.0,2.0,3.0,3.0,4.0,2000.0
0.9,30.0,160.0,529.0,1279.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027179955849853765,0.00606630035524124,0.009862549112678731,0.010736380907922371,0.0007067531393633848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5315,0.7079960304899988,0.0,2.0,3.0,3.0,4.0,2000.0
1.0,49.0,240.0,702.0,1002.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003456859123539749,0.0072663608498339805,0.010672370870617268,0.011180317526796813,0.0013205585939290994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.339,0.7863766235698062,0.0,2.0,3.0,3.0,4.0,2000.0
