energies,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,err0,err1,err2,err3,err4,err5,err6,err7,err8,err9,err10,err11,err12,err13,err14,err15,err16,err17,err18,err19,err20,mean,std,q0,q1,q2,q3,q4,total
0.2,0.0,0.0,0.0,0.0,1.0,7.0,20.0,44.0,76.0,217.0,346.0,516.0,456.0,236.0,68.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004998749843710925,0.0013205585939290994,0.0022248595461286987,0.003279939023823461,0.004275277768753745,0.006954414065900879,0.00845786616115436,0.009783557635134573,0.009381257911389069,0.007213736895673421,0.0040524066923249445,0.0017268468374467957,0.0004998749843710925,0.0,0.0,0.0,0.0,10.926,1.6768810229060649,4.0,10.0,11.0,12.0,16.0,2000.0
0.3,2.0,1.0,3.0,11.0,25.0,54.0,119.0,247.0,305.0,397.0,400.0,266.0,119.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007067531393633848,0.0004998749843710925,0.0008653756409791069,0.0016537457482938543,0.002484325864293974,0.0036242930345103167,0.005289600646551685,0.007356893026271349,0.008038773227302782,0.008919017602852906,0.00894427190999916,0.00759312188760328,0.005289600646551685,0.0030919047527373806,0.0017268468374467957,0.0,0.0,0.0,0.0,0.0,0.0,8.9475,2.0099163245806797,0.0,8.0,9.0,10.0,14.0,2000.0
0.4,0.0,5.0,15.0,23.0,59.0,130.0,223.0,308.0,376.0,351.0,244.0,162.0,69.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001116635571706365,0.0019292161620720473,0.0023840878758971955,0.003783500363420096,0.005512485827646181,0.007038030619427568,0.008071059410015515,0.008736589723685096,0.008505872971071223,0.007318333143551201,0.006100778638829638,0.004081038470781672,0.002627165773224065,0.0012229063741758812,0.0004998749843710925,0.0,0.0,0.0,0.0,0.0,8.082,2.181663545992818,1.0,7.0,8.0,10.0,15.0,2000.0
0.5,1.0,6.0,29.0,66.0,110.0,165.0,252.0,326.0,347.0,304.0,221.0,99.0,49.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004998749843710925,0.0012229063741758812,0.0026729898989708138,0.003994433626936364,0.005097793640389928,0.006151981388138297,0.007420377348895405,0.008259267522002178,0.008467518821945422,0.008027951170753344,0.0070103405766053905,0.004850244839180801,0.003456859123539749,0.002111752826445368,0.0012229063741758812,0.0004998749843710925,0.0,0.0,0.0,0.0,0.0,7.5265,2.3201269889000287,0.0,6.0,8.0,9.0,15.0,2000.0
0.6,5.0,18.0,47.0,92.0,125.0,227.0,255.0,330.0,310.0,253.0,157.0,101.0,45.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001116635571706365,0.002111752826445368,0.0033873108803297047,0.00468422885862764,0.005412658773652742,0.007092874946028584,0.007458007441669658,0.008299849396224006,0.008092434738692676,0.007432958697584697,0.006014056451347958,0.00489641450451246,0.0033161536454151216,0.0023840878758971955,0.0017268468374467957,0.0,0.0,0.0,0.0,0.0,0.0,7.154,2.5178271836771136,0.0,5.0,7.0,9.0,14.0,2000.0
0.7,9.0,21.0,41.0,109.0,136.0,211.0,273.0,305.0,287.0,249.0,162.0,115.0,62.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0014966211945579282,0.002279226842593778,0.00316857617866448,0.005075911248239078,0.005629209535982827,0.006869124762296867,0.007676840170278394,0.008038773227302782,0.007839252196478947,0.007382403064043577,0.006100778638829638,0.005205465877325487,0.003875499967746097,0.0019292161620720473,0.0009989994994993741,0.0004998749843710925,0.0,0.0,0.0,0.0,0.0,7.117,2.570722720881003,0.0,5.0,7.0,9.0,15.0,2000.0
0.8,5.0,27.0,58.0,91.0,178.0,208.0,268.0,294.0,299.0,251.0,142.0,101.0,53.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001116635571706365,0.0025804796065847916,0.003752265982043384,0.004659922209651144,0.006367063687446514,0.0068258332824644935,0.007617217339685143,0.007918049002121673,0.007973385416496559,0.007407757757918384,0.005742778073371807,0.00489641450451246,0.0035915003828483716,0.0019919839356781974,0.001411382301150188,0.0004998749843710925,0.0,0.0,0.0,0.0,0.0,6.9935,2.587045448397851,0.0,5.0,7.0,9.0,15.0,2000.0
0.9,9.0,36.0,60.0,121.0,175.0,219.0,271.0,288.0,269.0,193.0,149.0,117.0,58.0,26.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0014966211945579282,0.0029728773940409987,0.00381444622455213,0.005331029450303197,0.006318375978050055,0.0069824691191583505,0.007653095778833557,0.00785060507222214,0.007629211951440331,0.006602565789145913,0.005871530890662162,0.0052477495176503994,0.003752265982043384,0.0025328837320335094,0.0013205585939290994,0.0007067531393633848,0.0,0.0,0.0,0.0,0.0,6.892,2.7377150220157844,0.0,5.0,7.0,9.0,15.0,2000.0
1.0,15.0,26.0,69.0,114.0,173.0,194.0,257.0,277.0,300.0,212.0,159.0,111.0,63.0,21.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0019292161620720473,0.0025328837320335094,0.004081038470781672,0.00518415856238985,0.006285608562422576,0.006617816860566633,0.007482905518580333,0.007723915781519112,0.007984359711335657,0.0068834584330843464,0.006048956521582875,0.005119558086397693,0.0039056209493497957,0.002279226842593778,0.0013205585939290994,0.0007067531393633848,0.0,0.0,0.0,0.0,0.0,6.9625,2.7360257068116463,0.0,5.0,7.0,9.0,15.0,2000.0
