energies,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,err0,err1,err2,err3,err4,err5,err6,err7,err8,err9,err10,err11,err12,err13,err14,err15,err16,err17,err18,err19,err20,mean,std,q0,q1,q2,q3,q4,total
0.2,2.0,3.0,10.0,15.0,5.0,16.0,13.0,15.0,30.0,39.0,48.0,73.0,104.0,203.0,338.0,460.0,468.0,106.0,36.0,1.0,0.0,0.0007120911499580786,0.0008719100544840679,0.0015890691022029063,0.0019437391223620982,0.0011250629699305536,0.0020069755547392574,0.0018104409522091583,0.0019437391223620982,0.0027383770197371067,0.003115035173216664,0.0034478206178329093,0.004224395850753638,0.00500115483878124,0.0068008172095513145,0.00843654025463876,0.009470503546209198,0.009527412091758076,0.005046328938490284,0.0029951350078031287,0.0005036514252388736,0.0,13.955163727959699,2.79499566944782,0.0,13.0,15.0,16.0,19.0,1985.0
0.3,3.0,7.0,8.0,8.0,8.0,16.0,19.0,18.0,40.0,26.0,66.0,82.0,123.0,189.0,304.0,492.0,438.0,144.0,2.0,0.0,0.0,0.0008684128027716537,0.0013251886086954325,0.0014163295001724907,0.0014163295001724907,0.0014163295001724907,0.001998952056258859,0.002176654136988028,0.0021191361225590625,0.003141377792678296,0.0025417211683182485,0.004008223011728055,0.004449142559772689,0.005390293473829537,0.006562785662564848,0.008053611366350714,0.00965855037946254,0.009275584878277055,0.005799475973908506,0.0007092342167163343,0.0,0.0,13.836427496236828,2.8490006847125495,0.0,13.0,15.0,16.0,18.0,1993.0
0.4,6.0,6.0,3.0,7.0,14.0,18.0,17.0,21.0,19.0,32.0,61.0,63.0,97.0,155.0,248.0,417.0,744.0,70.0,0.0,0.0,0.0,0.0012241286611146891,0.0012241286611146891,0.000866241231553017,0.0013218781506619355,0.0018661288451690984,0.0021138570847190497,0.0020548185260283896,0.002281496233773837,0.002171233203233096,0.0028084941272429474,0.0038488988867815305,0.00390946683786423,0.00480821301562155,0.005984602240865104,0.007376521947592571,0.009091608722227553,0.010815385656552972,0.004113479231618097,0.0,0.0,0.0,14.0995995995996,2.83207005051011,0.0,13.0,15.0,16.0,17.0,1998.0
0.5,2.0,2.0,4.0,8.0,8.0,10.0,17.0,22.0,24.0,34.0,54.0,73.0,102.0,130.0,255.0,515.0,722.0,16.0,0.0,0.0,0.0,0.0007074602455244362,0.0007074602455244362,0.000999998495991357,0.0014127922564658583,0.0014127922564658583,0.0015787558186392621,0.0020548185260283896,0.0023345951808443417,0.0024371708170148752,0.0028934566120119,0.003627870568724456,0.0041974310529977864,0.004924090503443567,0.00551781183387092,0.007464926877080967,0.009785453650182258,0.010747333116048828,0.001993969865293742,0.0,0.0,0.0,14.137137137137136,2.5838394981190826,0.0,14.0,15.0,16.0,17.0,1998.0
0.6,8.0,2.0,9.0,11.0,9.0,6.0,12.0,16.0,28.0,33.0,45.0,65.0,101.0,166.0,272.0,471.0,445.0,217.0,82.0,0.0,0.0,0.0014127922564658583,0.0007074602455244362,0.0014981159244730903,0.0016553965673252705,0.0014981159244730903,0.0012241286611146891,0.001728570190601107,0.001993969865293742,0.002629776880089558,0.0028513138357480054,0.0033194348764166567,0.00396898428644435,0.004901185347709878,0.006174809346426091,0.007672053485978933,0.009495913420420474,0.009308345774298666,0.0069609513873156665,0.004438246842018254,0.0,0.0,14.272772772772774,2.8784714374375215,0.0,13.0,15.0,16.0,18.0,1998.0
0.7,1.0,4.0,10.0,7.0,9.0,12.0,19.0,26.0,25.0,27.0,39.0,69.0,108.0,172.0,332.0,413.0,351.0,266.0,110.0,0.0,0.0,0.0004998749843710925,0.0009989994994993741,0.0015771810295587506,0.0013205585939290994,0.0014966211945579282,0.0017268468374467957,0.002169072382379159,0.0025328837320335094,0.002484325864293974,0.0025804796065847916,0.0030919047527373806,0.004081038470781672,0.005053909377897471,0.0062691307212403855,0.008319975961503736,0.009051457065025498,0.008505872971071223,0.00759312188760328,0.005097793640389928,0.0,0.0,14.261,2.8972531884560953,0.0,13.0,15.0,16.0,18.0,2000.0
0.8,1.0,3.0,2.0,5.0,8.0,13.0,19.0,20.0,22.0,28.0,39.0,75.0,114.0,154.0,359.0,443.0,501.0,188.0,4.0,0.0,0.0,0.0005003752344491078,0.000866241231553017,0.0007074602455244362,0.0011177519229350315,0.0014127922564658583,0.0017986998807624083,0.002171233203233096,0.0022270753735615413,0.0023345951808443417,0.002629776880089558,0.003094968945142213,0.004252330857812225,0.0051891909148607425,0.00596688397218374,0.008589017255329975,0.009293382962416037,0.009696980834860636,0.006531681302389831,0.000999998495991357,0.0,0.0,14.184684684684685,2.569109994710826,0.0,13.0,15.0,16.0,18.0,1998.0
0.9,2.0,3.0,10.0,4.0,9.0,11.0,19.0,10.0,29.0,39.0,43.0,77.0,108.0,162.0,262.0,528.0,462.0,218.0,1.0,0.0,0.0,0.0007078143294648435,0.0008666746765185102,0.0015795443930578744,0.0010004987438561358,0.0014988644096121792,0.0016562232133669709,0.002172315228858728,0.0015795443930578744,0.002676975821765183,0.0030965033196742346,0.003248100139680432,0.004308527602917994,0.005061284607969228,0.006109539039490663,0.00755497945952973,0.009868718516533715,0.009436437773224157,0.0069782917654994964,0.0005006257351451394,0.0,0.0,14.15923885828743,2.7061647542021663,0.0,13.0,15.0,16.0,18.0,1997.0
1.0,4.0,4.0,4.0,7.0,7.0,12.0,13.0,22.0,26.0,27.0,58.0,66.0,95.0,134.0,218.0,488.0,659.0,154.0,0.0,0.0,0.0,0.000999998495991357,0.000999998495991357,0.000999998495991357,0.0013218781506619355,0.0013218781506619355,0.001728570190601107,0.0017986998807624083,0.0023345951808443417,0.0025354024371263568,0.0025830449772257496,0.003755965858585681,0.00399836376454537,0.004760888067374688,0.005596056972966678,0.006975013011871633,0.009611809589379286,0.010518159928447944,0.00596688397218374,0.0,0.0,0.0,14.277277277277276,2.691665244207478,0.0,14.0,15.0,16.0,17.0,1998.0
