energies,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,err0,err1,err2,err3,err4,err5,err6,err7,err8,err9,err10,err11,err12,err13,err14,err15,err16,err17,err18,err19,err20,mean,std,q0,q1,q2,q3,q4,total
0.2,0.0,53.0,1539.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035915003828483716,0.009417264730270675,0.009010660353159474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1775,0.4461987187883042,1.0,2.0,2.0,2.0,3.0,2000.0
0.3,0.0,0.0,938.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011158830583891844,0.011158830583891844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.531,0.4991628810227134,2.0,2.0,3.0,3.0,3.0,2000.0
0.4,0.0,1.0,537.0,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004998749843710925,0.009909786829190626,0.009915618992276781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7305,0.44493677569648404,1.0,2.0,3.0,3.0,3.0,2000.0
0.5,0.0,1.0,171.0,1826.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004998749843710925,0.006252589463574272,0.006302023484564302,0.0007067531393633848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9145,0.28500941244560907,1.0,3.0,3.0,3.0,4.0,2000.0
0.6,0.0,1.0,95.0,1706.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004998749843710925,0.004756245893559331,0.007918049002121673,0.006678285708173917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0505,0.3821292469580029,1.0,3.0,3.0,3.0,4.0,2000.0
0.7,0.0,0.0,118.0,1511.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052687284993630104,0.00961040451802108,0.008691655480977141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1265,0.47813393105699353,2.0,3.0,3.0,3.0,4.0,2000.0
0.8,0.0,0.0,75.0,1314.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004248161366991607,0.010614871643124094,0.010299751210587564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.268,0.5208758545257343,2.0,3.0,3.0,4.0,4.0,2000.0
0.9,0.0,0.0,58.0,1089.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003752265982043384,0.01113597211742199,0.011058882176784416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3975,0.5455662849605379,2.0,3.0,3.0,4.0,4.0,2000.0
1.0,0.0,0.0,49.0,991.0,867.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003456859123539749,0.011179887074563856,0.011081014168387296,0.004708383480558906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.502,0.6262524219897468,2.0,3.0,3.0,4.0,5.0,2000.0
